,logFC,logCPM,F,PValue,FDR
chr14_75660854_75661149,0.638424002826494,0.00673075825213095,14.3074959286625,0.000183329481236756,0.0130285799844572
chr17_45148198_45148671,0.439276175252522,0.869595450203146,14.2537823925191,0.00018841857785751,0.0130285799844572
chr7_151057862_151058298,0.356761744012204,1.54442707400849,14.1949675481651,0.000194155319579864,0.0130285799844572
chr6_34757334_34757603,0.598698355076533,0.176374947142858,14.1832916954833,0.000195315052431438,0.0130285799844572
chr17_7614900_7615334,0.421338999666811,0.999546845122618,14.1533330057316,0.000198322978918663,0.0130285799844572
chr3_15601570_15602045,0.388436055457956,1.28522628274444,14.1238147293172,0.000201332585538451,0.0130285799844572
chr1_117059963_117060370,0.424025516768819,1.00644522381758,14.1224495822754,0.000201472886357585,0.0130285799844572
chr1_35193144_35193389,0.546453108226626,0.344704953148492,14.0596338816451,0.000208036955696608,0.0132522645807929
chr13_52012172_52012402,0.622992395785344,0.0039961185725325,14.0106005833307,0.000213311058761815,0.0133884058646386
chr4_99563612_99563795,0.69651337055387,-0.388299179814698,14.0939086990362,0.000223113583075596,0.0138007068487919
chr9_101398544_101398930,0.467780430559455,0.70508409986411,13.8930080393105,0.000227261213777546,0.0138564408628938
chr18_62187012_62187273,0.611704367821822,-0.0070002330246032,13.8090164548961,0.000236456444143949,0.0142140296282588
chr19_39391012_39391420,0.40636819156797,1.08217201395174,13.765657503528,0.000241758531383404,0.0143309084992273
chr10_45594837_45595032,0.676803123271448,-0.245660075308214,13.6971646712297,0.000250380702064312,0.0146386963891847
chr1_45687032_45687341,0.445981927145109,0.788307737558146,13.636813482375,0.000266272839515165,0.0150356169534271
chr8_102412739_102413047,0.449648864865689,0.705796904720369,13.5702512808141,0.000267189726517917,0.0150356169534271
chr22_19941579_19942008,0.387419225469431,1.2337351504498,13.5662472899831,0.000267738258777052,0.0150356169534271
chr5_138338191_138338418,0.672863344291091,-0.395824568844405,13.6049371017028,0.000279087646171189,0.0154364337809649
chr1_154974892_154975026,0.783949745227409,-0.692129249534241,14.3819932989984,0.000282109145950156,0.0154364337809649
chr4_2262081_2262588,0.326936050934328,1.80197503246568,13.3237432532269,0.000303180426250176,0.016307866880325
chr11_57530759_57531047,0.551609987853529,0.216923634393648,13.2699947151766,0.000311659284665704,0.016307866880325
chr6_27472899_27473267,0.421357905466665,0.944379870056417,13.2671289640112,0.000312118050562092,0.016307866880325
chr2_61538255_61538980,0.318652018534078,1.77872662102803,13.2407807848587,0.000316368235363837,0.016307866880325
chr1_1116047_1116521,0.366310335880574,1.42200873544269,13.2360357210257,0.000317139866697978,0.016307866880325
chr14_91060599_91061105,0.380694884730917,1.21190046911081,13.18751757837,0.000325140125298944,0.0165202149378083
chr17_7484671_7484918,0.599891095828265,-0.0810459614146801,13.1184726166066,0.000336879282308152,0.0167766218127435
chr1_151790394_151790862,0.407921123287097,0.98435772932264,13.1091941444017,0.000338489252095252,0.0167766218127435
chr10_124418911_124419257,0.490356993997213,0.455259669459418,13.0610184860362,0.000346974819557121,0.0167766218127435
chr19_10717830_10718107,0.54545300683721,0.272115595524503,13.0541200401638,0.000348207430766825,0.0167766218127435
chr1_85276430_85276856,0.402183563424654,1.01194361530248,13.0465893588951,0.000349840520462551,0.0167766218127435
chr15_100602218_100602615,0.422997418032323,0.872037949274435,13.1786732821081,0.000356436663749838,0.0167885139657778
chr4_158671917_158672389,0.361594866490841,1.28608844616381,12.998561540834,0.000358297886312903,0.0167885139657778
chr2_88627503_88627907,0.47524191969582,0.594341728671201,12.9791694446715,0.000361889241998959,0.0167885139657778
chr12_56117955_56118318,0.427400888261135,0.763143598342712,13.0654056987526,0.000384706564959556,0.0176402749095908
chr12_57693808_57694107,0.57800663768708,0.115658312293436,12.8105864725322,0.000394690055099656,0.0176402749095908
chr7_30026673_30027001,0.556200567316877,0.185599038712422,12.8073378145424,0.000395350923621356,0.0176402749095908
chrX_47217784_47218230,0.459466553952694,0.655679175028122,12.7643086368504,0.000404210904965944,0.0176402749095908
chr14_73949935_73950251,0.566734606411317,0.0688731810794139,12.7610745581301,0.000404884905017472,0.0176402749095908
chr2_3377830_3378132,0.519152413499867,0.308475770737459,12.7602904618654,0.000405048486677576,0.0176402749095908
chr17_7307189_7307616,0.425121935048268,0.884996409227474,12.7241758488696,0.000412655985837722,0.0177900580561151
chr3_20186182_20186517,0.423363137366896,0.813055204863046,12.6947500426358,0.000418961552245189,0.0178812790498247
chr12_54279675_54279885,0.657782357921699,-0.383618492436766,12.8465556613944,0.000429883322604478,0.0181657625829298
chr9_113221230_113221570,0.424131396818873,0.77738489323248,12.5179794677868,0.000458953823312372,0.0192040678225216
chr4_128061033_128061374,-0.38703950245489,1.02871418203021,12.4930576826329,0.000467211579908947,0.0193597963403047
chr8_25458329_25458955,0.307975647939876,2.03529822242487,12.4450400937629,0.000476564850424674,0.0194572181953414
chr20_45881074_45881224,0.6517242818685,-0.339192962236913,12.436462770998,0.000478680391403666,0.0194572181953414
chr19_35748284_35748586,0.459079244165521,0.630023708889016,12.428538020421,0.000495012967665929,0.0199312768490395
chr4_55948730_55949011,0.57974550134516,-0.107154384055384,12.3404885009117,0.000503011931099413,0.020064064690956
chr17_82037643_82037878,0.514868629144259,0.295379618417592,12.3117952707838,0.000510527246896058,0.0201752804606702
chr2_9843289_9843791,0.372942633751182,1.12057490215542,12.2355012378484,0.000531069321797307,0.0206778971528569
chr8_70669108_70669389,0.56363096424202,0.0915153803800993,12.2230571850828,0.000534498583868405,0.0206778971528569
chr1_26890208_26890367,0.664343436266526,-0.495664181916144,12.721707061414,0.000537780361754244,0.0206778971528569
chr1_15526518_15526929,0.365555844603691,1.19540028725951,12.1573854031008,0.000552971915577832,0.0210721797829124
chr2_96335757_96336108,0.470119716632146,0.47190083318956,12.0461692358813,0.000585747852156978,0.0220089173422652
chr5_151771755_151772194,0.4669577195782,0.562900941429937,12.0391972720289,0.000587867051784965,0.0220089173422652
chr1_201955210_201955617,0.349729063771796,1.31297776064549,12.0155107067019,0.000595125145531563,0.0220869054011192
chr11_66677814_66678131,0.474853700587373,0.48378009910364,11.9593909524198,0.000612686800628393,0.0223057280775061
chr1_62436312_62436699,0.465600240020328,0.550159195287635,11.9439029318662,0.000617625506241716,0.0223057280775061
chr7_100429109_100429548,0.387696282115942,1.01669629270089,11.9371150168919,0.000619802707488065,0.0223057280775061
chr2_85354462_85354797,0.460832888427434,0.536297453131305,11.9259166977353,0.000623411577906873,0.0223057280775061
chr6_3068258_3068636,0.522365638545987,0.193350853269214,11.9056727071881,0.000629989827626689,0.0223057280775061
chr19_8389897_8390377,0.374345286228552,1.10484479098696,11.8983736655167,0.000632378888795277,0.0223057280775061
chr17_60392060_60392504,0.328229246626616,1.42353604860129,11.839736509461,0.00065190841909307,0.0225675855874701
chr8_73972165_73972532,0.423030645876989,0.850940770765048,11.826163350995,0.000656515687570406,0.0225675855874701
chr1_206203020_206203274,0.453717463348942,0.539431890892611,11.8127995850905,0.00066108418656074,0.0225675855874701
chr3_186570326_186570747,0.392819508366789,1.03285539330448,11.8091246585519,0.00066234613684754,0.0225675855874701
chr2_86195367_86195650,0.535546465244123,0.117474222904985,11.77072039783,0.00067568123779414,0.0225675855874701
chr19_48445768_48445955,0.63821748247178,-0.407869310897377,11.7703993349411,0.000675793862144821,0.0225675855874701
chr1_54764459_54764826,0.355883267735786,1.20605208829999,11.7848723557569,0.000676816062604539,0.0225675855874701
chr7_99408828_99409033,0.560981104532695,0.14204575467891,11.7352331209965,0.00068824580260182,0.022749429715487
chr7_135977309_135977592,0.409572937996909,0.863655429168892,11.8923563052829,0.000692930145973129,0.022749429715487
chr21_14383099_14383489,0.372304297570889,1.10397872791527,11.6696904585344,0.000712079145365162,0.0231996472703703
chr20_46689431_46689860,0.360716314116458,1.23221058155645,11.6455079020293,0.000721082919357888,0.0232777791080254
chr1_155173250_155173444,0.663406842484737,-0.492660036319249,11.6913388751648,0.000725385337714944,0.0232777791080254
chr8_11802407_11802825,0.384437716853888,0.970479821249622,11.5851061938071,0.000744080537423862,0.0236995204009331
chr16_72093600_72093893,0.465918728082504,0.518846012347953,11.5270737075318,0.000766877953563752,0.0240821238939815
chr22_41832666_41833131,0.378786623857281,0.975422870810473,11.5755876799746,0.000767377893528933,0.0240821238939815
chrX_44872873_44873131,0.54363280513619,0.00604417282734968,11.5057072558394,0.000775449157970053,0.0241577883665415
chr19_7903530_7903941,0.357777435832635,1.15870060606041,11.4403826278416,0.000802262854798696,0.0247090539024824
chr16_684342_684541,0.566983341294106,-0.111529160192069,11.4345002027653,0.000804723170675974,0.0247090539024824
chr20_5950426_5950652,0.59622008198648,-0.283907315120434,11.358701992196,0.000837120229977888,0.0248157294543887
chr17_48892272_48892836,0.341359649722284,1.43002043318298,11.3558984187755,0.00083834361052998,0.0248157294543887
chr19_48900141_48900388,0.487472149032288,0.300788394654999,11.3553388989743,0.000838587982624931,0.0248157294543887
chr16_30430014_30430293,0.434414306971623,0.694797555328106,11.3488321866407,0.000841435131553173,0.0248157294543887
chr1_153958601_153958841,0.499939345397721,0.247755616044676,11.3472462934833,0.000842130560103142,0.0248157294543887
chr9_89310794_89311145,0.441017880246259,0.599806102377213,11.3270156359675,0.00085105330790851,0.0248157294543887
chr7_100586147_100586662,0.284110317447285,2.08102651871467,11.3264270787912,0.000851314324851483,0.0248157294543887
chr7_72828106_72828454,0.371922849052862,1.08737234520393,11.3090478883309,0.000859058533541153,0.0248157294543887
chr19_12938277_12938609,0.396532359407866,0.857654635101649,11.3911565099234,0.000860526700855091,0.0248157294543887
chr19_9827730_9827922,0.622651800522423,-0.43068350913115,11.269272400032,0.000877425938667639,0.0251332476928422
chr12_49130743_49130931,0.70046285971439,-0.75383340204883,12.1927190700357,0.000907042421261874,0.0257025509683823
chr5_123423355_123423592,0.50150165638992,0.322736799696272,11.1829552495642,0.000917432720232873,0.0257025509683823
chr19_55408040_55408387,0.429844535170203,0.620085444506838,11.1769972629273,0.000920288654146342,0.0257025509683823
chr16_29807790_29808152,0.51610163729662,0.197235616511433,11.1747057620522,0.000921389479419517,0.0257025509683823
chr6_108261048_108261387,0.355717625206339,1.03211056644898,11.1817215835258,0.000940105711819864,0.0258747511889309
chr19_14136550_14137285,0.28067002282503,2.08925387041427,11.1284149908001,0.000943916238542791,0.0258747511889309
chr20_32357983_32358262,0.456773360289819,0.412836143412782,11.1246962216141,0.000945750043456707,0.0258747511889309
chr19_2269261_2269477,0.433873795599722,0.582579337219311,11.0348401625723,0.000991178304550248,0.0269448981135061
chr2_85595560_85595780,0.530229868062641,0.156936210323002,11.0173703263098,0.00100026489857814,0.0270198138426045
chr19_796890_797491,0.296533655011305,1.76270331590547,10.9555158818597,0.00103312368210092,0.0273843073170965
chr22_38705452_38705921,0.425861116508204,0.681273265301507,10.9497098830869,0.00103626379509934,0.0273843073170965
chr19_49877319_49877655,0.44840881435008,0.536680237021636,10.9173021867293,0.00105397028989146,0.0273843073170965
chr6_38703080_38703295,0.519071655695008,0.2545511328898,10.9016279511036,0.00106264425555228,0.0273843073170965
chr1_111449176_111449334,0.585800629734727,-0.161305113585139,10.8814333033102,0.00107392688834115,0.0273843073170965
chr17_63550132_63550574,0.403775766284954,0.679252347822988,10.8582735619033,0.0010870161751835,0.0273843073170965
chr11_64917185_64917561,0.387008030731193,1.01563762246873,10.856491989754,0.00108802976946758,0.0273843073170965
chr7_107743972_107744184,0.549746230809102,0.0152336862062209,10.8538930385872,0.0010895101213394,0.0273843073170965
chr4_87391198_87391430,0.586895243542014,-0.259587700972289,10.8530618601747,0.00108998398930637,0.0273843073170965
chr7_151227140_151227495,0.339812985790545,1.35871022474143,10.8527891282162,0.00109013952377987,0.0273843073170965
chr19_55624135_55624756,0.349410165613744,1.16176655294554,10.8427128623455,0.00109590169917999,0.0273843073170965
chr15_41116482_41116689,0.584697475754941,-0.326779275239025,10.8417037219331,0.00109648048619302,0.0273843073170965
chr5_140401528_140401904,0.398732163095485,0.804106865788038,10.8405042757098,0.00109716882643475,0.0273843073170965
chr1_227318302_227318572,-0.449713082210473,0.463485554261141,10.811110581852,0.00111417538073867,0.0276415959626053
chr7_151028633_151028872,0.412630581434415,0.683775569553672,10.7935435813359,0.00112446702264404,0.0276415959626053
chr11_72793650_72793893,0.595161074239651,-0.270802556960923,10.7787426141641,0.00113321320666952,0.0276415959626053
chr14_77457595_77457746,0.679744125077418,-0.676994532825957,11.4563438143021,0.00113338315216868,0.0276415959626053
chr19_18192807_18193277,0.322117452139648,1.3693092017366,10.6938143975153,0.00118475393127426,0.0287302828334008
chr2_238288785_238289065,0.567021347299577,-0.194078867134227,10.6757592145456,0.00119601502355343,0.0288395035057969
chr16_30053011_30053175,0.659541118578103,-0.564947556301691,10.9331215962625,0.00122890212922629,0.0294660353232461
chr1_114757963_114758192,0.535817678095252,0.081151283946229,10.5245316855586,0.00129471796016458,0.0308707053295109
chr6_153002681_153003013,0.40802961808516,0.625088170257044,10.5190278923636,0.00131499473956488,0.0309810206468613
chr6_42984289_42984613,0.384257401246568,0.867663571313884,10.4901013373252,0.00131832523360923,0.0309810206468613
chr2_131092985_131093183,0.648586302423484,-0.667009093779085,11.2271255244078,0.00132112131155782,0.0309810206468613
chr1_155001969_155002376,0.403071178894951,0.737648966690465,10.4603772117282,0.00133905779857213,0.031220369217703
chr15_65792064_65792542,0.327362095148278,1.24059492712853,10.4505884954223,0.0013459578106976,0.031220369217703
chr19_38899551_38899971,0.359378031606003,1.10834279473332,10.4230982185282,0.00136552970127512,0.0313354231715926
chr1_113904785_113905425,0.271149243390274,2.09315444841179,10.4225721015565,0.00136590708552228,0.0313354231715926
chr19_18636463_18637030,0.29603687392497,1.67806772845283,10.4019860659488,0.00138075711011257,0.0313354231715926
chr1_3900612_3901008,0.393672913091523,0.815669348352172,10.3992082718419,0.00138277345486251,0.0313354231715926
chr9_137188532_137188812,0.481965937101062,0.230484081995797,10.3925377651674,0.00138762768965113,0.0313354231715926
chr17_41689248_41689573,0.409845016310419,0.549236350379073,10.3609123238099,0.00141087917326751,0.0314627514819877
chr4_112636949_112637175,0.546186881918754,-0.182920002032347,10.3547164884419,0.00141548069788898,0.0314627514819877
chr2_74458131_74458443,0.46780020803764,0.370276261002668,10.3524705454682,0.00141715248533065,0.0314627514819877
chr17_75289325_75289795,0.328720296923195,1.33635885520307,10.3449658169727,0.00142275328866533,0.0314627514819877
chr2_44168417_44168940,0.32514779813523,1.32934626415701,10.3249517892858,0.00143780025125239,0.0316316055275526
chr14_22919174_22919480,0.454273359161239,0.391197688592613,10.2969332784202,0.00145913773216776,0.0319364094404717
chr17_47649310_47650000,0.26814116812897,2.13341734958983,10.2824706411375,0.00147027760973903,0.032016045093705
chr11_62123705_62123995,0.461874505012654,0.326964593732719,10.2235038441651,0.00151660051831666,0.0325058236902333
chr3_114056539_114056717,0.637092026168533,-0.580999699692054,10.6822538283745,0.00152286004257783,0.0325058236902333
chr9_97238259_97238497,0.544974250556491,-0.151047232927855,10.2106854307371,0.00152686543244808,0.0325058236902333
chr9_122940738_122941070,0.422122017398296,0.55465494978511,10.2071515943304,0.00152970772854775,0.0325058236902333
chr19_35744918_35745110,0.59333933653355,-0.358155816847082,10.2057324841197,0.00153085064707987,0.0325058236902333
chr6_34889146_34889310,0.654603662872442,-0.627122062760335,10.7570944925599,0.00156372901506915,0.0330395813678967
chr17_64506272_64506664,0.393873689661433,0.788283306407297,10.1434837574608,0.00158184946194299,0.0330767337470227
chr17_43125375_43125561,0.58550186563308,-0.335300549849246,10.3191692520633,0.00158743085066482,0.0330767337470227
chr17_50208758_50209041,0.546271567924788,-0.0509387672969983,10.1352336452631,0.00158873721137293,0.0330767337470227
chr12_31728865_31729332,0.356543575271087,1.02211629709519,10.1692327968441,0.00159858180425284,0.0331201317502482
chr19_52189587_52190056,0.341838633998978,1.12583163921342,10.0358263427501,0.001674170863574,0.0343611898397487
chr17_48908977_48909249,0.497858866037402,-0.00879509204329799,10.0353575014402,0.00167458469696995,0.0343611898397487
chr1_168178825_168179019,0.51037334824396,-0.0574264899367996,10.0260619915263,0.00168281113530854,0.0343647747631429
chr7_30504786_30505136,0.382694429928174,0.834723261555648,9.96013328348251,0.0017423511784967,0.035411213475352
chr3_40453142_40453448,0.358888944635279,1.03624722428448,9.93694243503192,0.00176380130048741,0.0356531829509653
chr17_4940009_4940187,0.57066787361002,-0.309087304538427,10.04206447384,0.00177096410159434,0.0356531829509653
chr3_49411962_49412309,0.45455759664873,0.335969432316522,9.89588523286471,0.00180243878298849,0.0357891530291174
chr1_40039922_40040070,0.594101393967027,-0.303068882921416,9.89512461920178,0.00180316264847767,0.0357891530291174
chr6_166342487_166342701,0.575735448097857,-0.342889114454378,9.87994481540928,0.00181767116174928,0.0357891530291174
chr17_81860523_81861119,0.277683258594949,1.79405891490173,9.87563039678007,0.0018218164524167,0.0357891530291174
chr20_38926164_38926421,0.436417386154755,0.351781018469098,9.87466078035503,0.00182274938409607,0.0357891530291174
chr11_207364_207763,0.328249315089596,1.1793855318611,9.8607074881959,0.00183622879645109,0.0357891530291174
chr20_63941778_63941972,0.575187834401104,-0.445695258923484,10.1006258045923,0.00183641624024759,0.0357891530291174
chr9_94374441_94374592,0.641133187957099,-0.640050304899116,10.3380094071044,0.00185003122404258,0.0358906057464261
chr12_124917245_124917516,0.455646471928078,0.270558583909696,9.8016699457707,0.00189439484464618,0.0365849646920809
chr14_63641849_63642100,0.550515378886464,-0.125352646971099,9.79221129596912,0.00190388689055489,0.0366026542742714
chr12_132762024_132762345,0.471383598152134,0.169066857692536,9.7732338812356,0.00192307775391903,0.0368058110032575
chr19_6737553_6737998,0.385120751989352,0.697397155681278,9.75699582430676,0.0019396549061988,0.0369573533020378
chr10_16817369_16817769,0.34384300079526,1.11794633011324,9.73634782221348,0.00196094463127422,0.0371969408279039
chr22_24555127_24555455,0.386356841874511,0.691414605884034,9.72001324149064,0.0019896841942742,0.03755143661018
chr12_55973522_55974100,0.308038445523458,1.48508875634119,9.70167752491831,0.00199722964163797,0.03755143661018
chr19_47048628_47048867,0.502810294003635,0.0589141751768339,9.67973100467503,0.00202055128952571,0.0378233022091917
chr1_6784948_6785456,0.282447147348663,1.70992671897297,9.65324021030936,0.00204907209712139,0.0381773138566196
chr6_137867045_137867261,0.545847309959123,-0.201197379277847,9.64561918124531,0.00205735290230143,0.0381773138566196
chr14_24213406_24213639,0.528979370468402,-0.118239057026227,9.6308653031058,0.00207348115347967,0.0383100327404815
chr1_156193816_156194119,0.428649930583009,0.474121188478163,9.61724464655839,0.00208848503525058,0.0384209229760754
chr14_74084424_74084913,0.358352749589021,0.95655770698214,9.71545404662119,0.00210182469806618,0.0385003768727316
chr17_40287561_40287914,0.364279543939658,0.872178836874142,9.54561733535907,0.00216922770784331,0.039441503088336
chr19_50328973_50329725,0.255238409204295,2.17640634041165,9.54347997573586,0.00217168538560425,0.039441503088336
chr19_55339205_55339949,0.268824373266611,1.96596670616803,9.51925773993628,0.00219973694088696,0.0397816833207861
chr3_44761590_44761832,0.512464230032878,-0.079952569609277,9.4822771125116,0.00224327839288847,0.0403652415934945
chr9_127396710_127397215,0.291863008431642,1.64288587710348,9.47586233007112,0.00225092022006834,0.0403652415934945
chr1_161021131_161021496,0.410883317361595,0.48998337249805,9.46061932153289,0.00226918564450403,0.0404151075511246
chr19_45792792_45793074,0.368696269075471,0.746539577430094,9.4577509711504,0.0022726395998758,0.0404151075511246
chr11_108222664_108223123,0.322881526047664,1.18472538565401,9.43301825471388,0.00230264511180585,0.040778793930238
chr7_105013584_105013733,0.583138887687065,-0.436154294596556,9.56985080022887,0.00233650945783133,0.0410492264159716
chr5_181222141_181222414,0.507567767343279,-0.00158472130995301,9.40497886749755,0.00233715136342106,0.0410492264159716
chr6_155314440_155314865,0.296629712468091,1.46844437184193,9.38405314900326,0.00236324661863155,0.0413374449521289
chr21_31731992_31732304,-0.38381233183728,0.666596142888787,9.51247516929234,0.00243576443531153,0.0424014684980136
chr3_153161228_153161481,0.48735047568237,0.139313354027442,9.31065464413109,0.00245715066971653,0.0424014684980136
chr5_37371016_37371459,0.363182896291246,0.780976363740522,9.36130087460617,0.00245807107438878,0.0424014684980136
chrX_48958415_48958599,0.557110909950264,-0.260751353236147,9.3111118005421,0.00248356714669123,0.0424014684980136
chr17_47189273_47189620,0.35230793388175,0.878227253201141,9.40456697350418,0.00248827452968853,0.0424014684980136
chr3_172750542_172750769,0.490699365493491,0.0763706084465641,9.28452714334546,0.00249148886324844,0.0424014684980136
chr1_150697170_150697463,0.441527206982615,0.319898752273316,9.27948207879009,0.00249817555624114,0.0424014684980136
chr1_176207462_176207703,0.51326468235329,-0.0384213608446939,9.27543378737472,0.00250355437242255,0.0424014684980136
chr12_122526931_122527198,0.504663082632934,0.000609992791559205,9.25875514561189,0.00252583959296717,0.0426098157422287
chr11_62754125_62754469,0.35270270057942,0.91886595650799,9.29409392610866,0.00254458087649277,0.0427569731530359
chr19_57435137_57435381,0.504546874705613,-0.0953740461134048,9.19420396924423,0.00261401489258634,0.0437514335747393
chr1_205750170_205750430,0.432974109003832,0.366152103685421,9.1864808475467,0.00262477281411323,0.043759884260294
