,logFC,logCPM,F,PValue,FDR
chr11_117098384_117098618,-1.02451062635644,0.304231018693446,16.4576203582179,4.99546086063453e-05,0.00540774029315039
chr3_50601131_50601362,-1.12225469945945,-0.819452792366234,16.4530671352024,5.00746241165892e-05,0.00540774029315039
chr17_1716207_1716670,-1.0133622300081,1.38662083140797,16.426986309585,5.07676806277978e-05,0.00540774029315039
chr7_44019214_44019400,-1.02023619226525,0.313076613069413,16.4235537919288,5.08596098028293e-05,0.00540774029315039
chr22_49960218_49960508,-1.02083433663196,0.325914597100253,16.4014048933204,5.1456836863238e-05,0.00540774029315039
chr4_8158791_8159154,-1.00807665356538,0.818942112717267,16.3800638467322,5.20389517236037e-05,0.00540774029315039
chr14_74493282_74493754,-1.01399564525458,1.1962576556783,16.3772440818336,5.21163595233823e-05,0.00540774029315039
chr10_101353998_101354120,-1.09408100534341,-0.641614282863647,16.3558457322954,5.27075701919898e-05,0.00540774029315039
chrX_12975030_12975185,-1.05044483443245,-0.0976850599648316,16.3292373086246,5.34521462195358e-05,0.00540774029315039
chr12_89524759_89524907,-1.01933661467233,0.290386289989551,16.3042031055044,5.41623271263593e-05,0.00540774029315039
chr1_6393227_6393275,-1.18033756608913,-1.25479945317459,16.2396553737878,5.60375350324556e-05,0.00540774029315039
chr20_24992683_24992883,-1.04406342405824,-0.10893763739255,16.1895444902839,5.75382459611552e-05,0.00540774029315039
chr3_101574006_101574141,-1.04952125878873,-0.261241345834494,16.1894227949153,5.75419392410617e-05,0.00540774029315039
chr20_44960320_44960601,-1.01424395717392,0.338076554853908,16.1790459260926,5.78577408946081e-05,0.00540774029315039
chr13_46052736_46052838,-1.06956554013349,-0.542312153242086,16.1686307655785,5.81764607968634e-05,0.00540774029315039
chr2_97113239_97113250,-1.27734322245575,-1.73236641645956,16.1637085837172,5.83277010111578e-05,0.00540774029315039
chr20_36746085_36746309,-1.0724147470231,-0.431917191682253,16.1620306016646,5.83793494473541e-05,0.00540774029315039
chr19_10271016_10271155,-1.19726121512819,-1.31509912801787,16.1616544437957,5.83909339300196e-05,0.00540774029315039
chr4_112145215_112145498,-1.00319126756251,0.867186541508986,16.1517994988153,5.86952604862613e-05,0.00540774029315039
chr15_75455823_75455837,-1.2249910315764,-1.53476283527365,16.1422670322288,5.89911465177536e-05,0.00540774029315039
chr17_4997743_4997762,-1.47186240608613,-2.43247212613488,16.1388644264725,5.90971257198878e-05,0.00540774029315039
chr11_6926313_6926541,-1.00334842250995,0.407252147206464,16.0135950925789,6.31350713109693e-05,0.00540774029315039
chr4_118685278_118685418,-1.01305544247392,0.279025839144634,16.0077853461898,6.33289364475445e-05,0.00540774029315039
chr20_64255532_64255784,-1.05405719167019,-0.274467155559458,15.9900909656927,6.3923076236379e-05,0.00540774029315039
chr4_48780233_48780486,-1.00462623190491,1.27580506303719,15.9713350196075,6.45589842276078e-05,0.00540774029315039
chr12_75391074_75391178,-1.05027568032521,-0.338247436896349,15.9525555294186,6.52020661900433e-05,0.00540774029315039
chr3_128725983_128726140,-1.07898102423545,-0.60160699438309,15.9468990621036,6.53970252366801e-05,0.00540774029315039
chr6_126340021_126340133,-1.02267790012944,0.165013013856843,15.9100500449256,6.6681517839134e-05,0.00540774029315039
chr11_8964374_8964562,-1.0324226534532,0.102087297025783,15.8948180395287,6.7219864897468e-05,0.00540774029315039
chr17_17591770_17591913,-1.04282207764549,-0.295687803458467,15.8831098287186,6.76366401776777e-05,0.00540774029315039
chr14_22589221_22589419,-1.03485289254175,-0.0355475965788143,15.8672882909713,6.82039698335265e-05,0.00540774029315039
chr1_77219412_77219500,-1.05926267874138,-0.537438489944316,15.8369813482177,6.93041210187689e-05,0.00540774029315039
chrX_104166230_104166520,-0.995125216380591,0.940858828132591,15.8234976519176,6.97993046001722e-05,0.00540774029315039
chr11_77589548_77589691,-1.05413427764984,-0.486935592316476,15.822288918335,6.98438683427617e-05,0.00540774029315039
chr6_52995169_52995378,-0.995663153137867,0.995979008837625,15.8209331433061,6.98938872861468e-05,0.00540774029315039
chr2_65432656_65432805,-1.01570999761542,0.234249119203529,15.800076247757,7.06679230634833e-05,0.00540774029315039
chr2_96305466_96305630,-1.03721849504427,-0.172424996449376,15.7920088981845,7.09696242037656e-05,0.00540774029315039
chr10_95291011_95291234,-1.07325094181225,-0.64904352867224,15.7889888585909,7.10829000927858e-05,0.00540774029315039
chr9_33167223_33167607,-1.001539813555,0.335275228363075,15.7469957604148,7.26769607242987e-05,0.00540774029315039
chr14_24141491_24141842,-0.996042808144218,0.620544365816991,15.7459402788885,7.27174868709551e-05,0.00540774029315039
chr2_237085728_237085915,-1.04104968989888,-0.36077728831068,15.7444634095053,7.27742307415452e-05,0.00540774029315039
chr9_33473897_33474113,-1.02167615558921,0.16337837485227,15.7380482676968,7.30212290264677e-05,0.00540774029315039
chr10_131900545_131900702,-1.0349139411982,-0.22040864597871,15.7373761801779,7.30471547602897e-05,0.00540774029315039
chr3_81761677_81761785,-1.06438380269517,-0.603105726416475,15.7331486817401,7.32104427034116e-05,0.00540774029315039
chr4_4248186_4248305,-1.04044078889204,-0.214895114598985,15.7256261086128,7.35019121927865e-05,0.00540774029315039
chr9_37465769_37465970,-0.99872549087048,1.26295862898837,15.7237584858771,7.35744557923156e-05,0.00540774029315039
chr1_26233789_26234388,-0.983739948476323,2.18256834257987,15.6981558621964,7.4576225046054e-05,0.00540774029315039
chr14_20461702_20461818,-1.01735849396953,0.165148333352576,15.6894037430405,7.49218125724475e-05,0.00540774029315039
chr9_123268587_123268802,-1.02163453630512,0.0265725042479329,15.6858603511273,7.50621852817698e-05,0.00540774029315039
chr3_23945159_23945331,-0.985444706600071,0.62249234183074,15.6702458893517,7.56839165589761e-05,0.00540774029315039
chr11_236879_237010,-1.03467893360827,-0.300026145394232,15.6559610726117,7.62572417367081e-05,0.00540774029315039
chr1_110210045_110210295,-1.02955458307984,-0.138056010395307,15.6375121026276,7.70041674204054e-05,0.00540774029315039
chr16_68264753_68264815,-1.30601674500746,-2.00706450428443,15.5789527786136,7.942411914492e-05,0.00540774029315039
chrX_154762560_154763019,-0.990411688299378,1.32538979691289,15.5539043454588,8.04824697652617e-05,0.00540774029315039
chr19_33795444_33795635,-1.13031723604866,-1.11143185901603,15.5227173707533,8.18200427445286e-05,0.00540774029315039
chr12_68686736_68686929,-0.979885662375781,0.673833163672886,15.5161832786915,8.21031041878505e-05,0.00540774029315039
chr15_64381473_64381681,-1.00166957794187,0.243680509076186,15.4733801696334,8.39818929531725e-05,0.00540774029315039
chr1_28369523_28369771,-0.990205130853882,0.697314297881188,15.460600110194,8.45512003973096e-05,0.00540774029315039
chr9_94166587_94166947,-0.985698460829383,1.40233765644314,15.4567221770432,8.47247156705796e-05,0.00540774029315039
chr3_58433992_58434033,-1.29665570313035,-1.94196276581481,15.4433651515867,8.53251131575784e-05,0.00540774029315039
chr2_219279044_219279886,-0.967886181562321,2.68440192287708,15.4329508270491,8.57962053369421e-05,0.00540774029315039
chr15_43106082_43106137,-1.21671540291749,-1.61475549964035,15.4189947044452,8.64316172998213e-05,0.00540774029315039
chr15_48331793_48331887,-1.080640638069,-0.749608134279371,15.4157027212788,8.65821878112005e-05,0.00540774029315039
chr22_42500125_42500669,-0.97479569817675,0.77215047648276,15.4047583402411,8.70846678949613e-05,0.00540774029315039
chr11_13463171_13463388,-0.974854448907208,0.479417240537624,15.3992217678854,8.73399805346584e-05,0.00540774029315039
chr2_216081752_216081832,-1.14961648584868,-1.27081030884462,15.3850870653343,8.79952074228621e-05,0.00540774029315039
chr13_95301484_95301741,-1.02131838954342,-0.170459612819463,15.368674136122,8.8762252980418e-05,0.00540774029315039
chr9_97411798_97412174,-1.00036653318142,0.193010369399435,15.3424358884587,9.00024783261829e-05,0.00540774029315039
chr10_110871715_110871891,-0.99166847743013,0.229655141462929,15.3362076455321,9.02994259865481e-05,0.00540774029315039
chr5_134371409_134371422,-1.21368346575291,-1.62835779059706,15.3357085209874,9.03232656742395e-05,0.00540774029315039
chr8_119855887_119856001,-1.02002732999955,-0.0495759794219996,15.3213098117645,9.10137248703037e-05,0.00540774029315039
chr15_45587367_45587400,-1.19601047316768,-1.52324255406722,15.298720694405,9.21076565926249e-05,0.00540774029315039
chr2_20052088_20052186,-0.991121051524224,0.266989366672805,15.2963937826322,9.22210918753811e-05,0.00540774029315039
chr1_214603225_214603231,-1.11279835527183,-1.03733587009007,15.2960590185761,9.2237422947274e-05,0.00540774029315039
chr14_77028716_77028915,-1.01602326541569,0.00659587675767004,15.2950653864772,9.22859132653594e-05,0.00540774029315039
chr14_20343099_20343439,-0.979435997190336,1.44474418450179,15.2896697149829,9.2549676097182e-05,0.00540774029315039
chr5_71455889_71455964,-1.12605603100969,-1.12442579599966,15.2804429256532,9.30024790148435e-05,0.00540774029315039
chr8_143281657_143281770,-1.08350772688456,-0.865360676809982,15.2615855240741,9.39348489964341e-05,0.00540774029315039
chr10_95183741_95183855,-1.08407467531422,-0.885682774492427,15.2466294011342,9.46810120421667e-05,0.00540774029315039
chr4_68350064_68350211,-0.97142038290322,0.611068046243662,15.2384023840315,9.5093999164711e-05,0.00540774029315039
chr12_119877243_119877471,-0.971065048063192,0.559749338138466,15.238105730449,9.51089246620951e-05,0.00540774029315039
chr3_197297887_197298253,-0.970686176373462,0.733292907200997,15.2278284907004,9.56274604809726e-05,0.00540774029315039
chr12_6852308_6852684,-0.97446940045403,0.811510663586136,15.2133905980296,9.63607309349074e-05,0.00540774029315039
chr19_33373505_33373737,-1.00024245993056,0.141489504132915,15.1769311992816,9.82377163340005e-05,0.00540774029315039
chr1_42035929_42036180,-0.971613416752729,0.772677113171575,15.1562572997021,9.93183441678672e-05,0.00540774029315039
chr2_99141075_99141429,-0.97003901149824,0.642942653967435,15.1537538199195,9.94500109318299e-05,0.00540774029315039
chr10_110304971_110305082,-1.0147737531366,-0.225937026381865,15.1531799313317,9.94802184846738e-05,0.00540774029315039
chr14_68979209_68979552,-0.965762683158159,0.587443498059831,15.1434609923378,9.99931952925206e-05,0.00540774029315039
chr2_8583760_8584082,-0.972592204513909,1.10142978955406,15.141088705238,0.000100118811050586,0.00540774029315039
chr16_19067461_19067617,-0.988257486424494,0.267424824726316,15.1377939870679,0.000100293534271725,0.00540774029315039
chr8_38176701_38176894,-0.986112803092422,0.249009646117919,15.1163892113681,0.00010143615531497,0.00540774029315039
chr15_35545932_35546189,-0.974674174002562,0.434919472919274,15.1051782534365,0.000102039833192669,0.00540774029315039
chr8_56074523_56074701,-0.965360347507582,0.569308179403317,15.0941378228788,0.000102637862592226,0.00540774029315039
chr17_82716471_82716775,-0.966728012529601,0.666727773359826,15.0911673294741,0.000102799367362543,0.00540774029315039
chr1_168178823_168179013,-0.975937063340424,1.26121772760205,15.058244170752,0.000104606609391648,0.00540774029315039
chr1_27772986_27773329,-0.974109133495625,1.21647190465611,15.0406339525671,0.000105586375085241,0.00540774029315039
chr10_123008826_123009053,-1.0277776319839,-0.39857885255866,15.0266615344911,0.000106370315170238,0.00540774029315039
chr15_90930135_90930278,-1.00777550905276,-0.139675822244425,14.9928071938457,0.000108294137871104,0.00540774029315039
chr18_79679239_79679544,-0.963908690778567,0.893164290471591,14.987869727724,0.000108577628271904,0.00540774029315039
chr19_3185768_3185956,-1.00356788818111,-0.108385094689387,14.9812475163453,0.000108959023482945,0.00540774029315039
chr1_63367394_63367711,-0.96308603160601,0.779398030980904,14.9669632828289,0.000109786298046154,0.00540774029315039
chr1_183472227_183472548,-0.970888916043207,1.10434710081162,14.9655866821745,0.000109866357440868,0.00540774029315039
chr22_38700964_38701116,-1.02341262188312,-0.476312403082068,14.9554070960834,0.00011046020171873,0.00540774029315039
chr2_177263907_177264086,-0.986276742539722,0.167754184406759,14.9438815879971,0.000111136463874268,0.00540774029315039
chr15_100602230_100602601,-0.96751518132956,1.73202684050214,14.9420544596074,0.000111244053164915,0.00540774029315039
chr19_36528225_36528323,-1.10417215383206,-1.10212560740733,14.9173918678998,0.00011270659499393,0.00540774029315039
chr6_137219259_137219564,-0.964388100967957,1.09405971526853,14.9123914450445,0.000113005482187434,0.00540774029315039
chr5_177497432_177497938,-0.957580078537166,1.77660289950679,14.876181705172,0.000115193766833126,0.00540774029315039
chr5_10441664_10441949,-0.967539917170404,0.914664239322438,14.8743209754598,0.000115307362810829,0.00540774029315039
chr1_247857539_247857724,-0.960460990043824,0.9025485129741,14.8574221674223,0.000116344197275508,0.00540774029315039
chr20_17682248_17682670,-0.96369829980052,1.1626911868427,14.8565144892109,0.000116400153156425,0.00540774029315039
chrX_57121509_57121696,-1.00876777346259,-0.310325505210569,14.847972614469,0.000116928065320439,0.00540774029315039
chr11_113773627_113773840,-0.977360703313747,0.21558700250716,14.8441635931724,0.000117164250068874,0.00540774029315039
chr17_1400222_1400412,-1.0098728860467,-0.325567546968823,14.8414934758731,0.000117330101443626,0.00540774029315039
chr3_49723907_49724240,-0.956334092570423,0.658426047796477,14.8261745376141,0.000118286198280468,0.00540774029315039
chr11_57741242_57741548,-0.967471291629189,1.30394794015404,14.82131585842,0.000118591077059616,0.00540774029315039
chr18_21600607_21601113,-0.96871158355039,1.44567718563707,14.8122064038777,0.000119164822726827,0.00540774029315039
chr7_92836515_92836695,-0.985971374177369,0.116120351918999,14.8030955402899,0.00011974145229772,0.00540774029315039
chr5_173616724_173616908,-0.960303064625057,0.471900438673161,14.800513581112,0.000119905375592775,0.00540774029315039
chr3_186930280_186930522,-0.991861778294805,0.0287537671099778,14.7975580939607,0.000120093290737523,0.00540774029315039
chrX_23782994_23783186,-0.957437302070163,0.515819305338741,14.7878945509866,0.000120709788064401,0.00540774029315039
chr1_6235903_6236197,-0.956715272139167,0.767923337984173,14.78759091678,0.000120729210315267,0.00540774029315039
chr11_43358799_43359023,-0.957724080645394,0.667102672964401,14.7858365573408,0.000120841491204569,0.00540774029315039
chr18_79069375_79069446,-1.12563701206195,-1.27820141633916,14.7792591386953,0.000121263389801307,0.00540774029315039
chr12_50085042_50085260,-0.998635299046706,-0.0924986085848966,14.7787156088272,0.000121298319968506,0.00540774029315039
chr2_159615486_159615606,-0.994437635727719,-0.111475403461494,14.7705824129974,0.000121822214583005,0.00540774029315039
chr13_21603813_21603950,-1.00620009399617,-0.278572022888695,14.7544385814637,0.000122868867493804,0.00540774029315039
chr11_67508661_67508810,-0.996779376892963,-0.196430553678486,14.7300626795129,0.000124466411406962,0.00540774029315039
chr16_1983782_1984261,-0.960986124849494,1.29936436477059,14.7232859119342,0.000124914249723478,0.00540774029315039
chr11_59566218_59566268,-0.99698874808485,-0.135152708584914,14.7214751047136,0.000125034190171265,0.00540774029315039
chr19_14006881_14007323,-0.956225980760087,0.796901331494229,14.7075324624392,0.000125961585431094,0.00540774029315039
chr2_144332182_144332755,-0.948952265141355,2.52462298280661,14.6950503842606,0.000126797705115283,0.00540774029315039
chr19_8005625_8005891,-0.998278261642523,-0.161334416882202,14.694219634209,0.000126853551338894,0.00540774029315039
chr7_66075504_66075969,-0.958656303652063,1.7283797123208,14.6878659181257,0.00012728149243941,0.00540774029315039
chr14_96391756_96392154,-0.953402329194791,0.761485644005968,14.6874079554835,0.00012731239364373,0.00540774029315039
chr8_144104162_144104509,-0.958138135526649,1.51668668115355,14.6747083383311,0.000128172320693711,0.00540774029315039
chr10_100912749_100912984,-0.964312107049738,0.314486007558123,14.6725465670218,0.000128319281731476,0.00540774029315039
chrX_49879401_49879527,-1.06296736982285,-0.878027062004472,14.6454337194327,0.000130176933072539,0.00540774029315039
chr13_97433794_97434128,-0.951363639305831,0.545059643766351,14.6410879747644,0.00013047719186177,0.00540774029315039
chr15_101086407_101086568,-1.00068253437087,-0.351795291525282,14.6377409036257,0.000130708924972626,0.00540774029315039
chr2_241734433_241734686,-0.990039263595647,-0.103627316405491,14.6332668492552,0.000131019331614688,0.00540774029315039
chr1_150548929_150549486,-0.954154233695303,0.868481704174555,14.605516110869,0.000132961306285971,0.00540774029315039
chr4_184474569_184474754,-0.966344505944143,0.276291459179254,14.5987473823443,0.000133439357035169,0.00540774029315039
chr9_128552101_128552620,-0.954457921336307,1.11078807424289,14.5717352800123,0.000135364421052812,0.00540774029315039
chr9_85940863_85941268,-0.957099521757438,0.848752827384588,14.5674976659593,0.000135668949337469,0.00540774029315039
chr8_140511205_140511409,-0.963846025429319,0.286383271191412,14.564286590048,0.000135900166688061,0.00540774029315039
chr7_38335679_38335958,-0.953850983908018,0.926698675778627,14.556585485636,0.000136456312117681,0.00540774029315039
chrX_46836768_46836957,-1.02135657161623,-0.365104568143612,14.5550569619195,0.000136566968747171,0.00540774029315039
chr2_231781602_231781672,-1.07106871489292,-0.980960361518267,14.5466623203315,0.000137176306943116,0.00540774029315039
chr17_17042133_17042421,-0.959316620904589,0.322676169883882,14.5444823170431,0.000137334993177247,0.00540774029315039
chr19_12919250_12919481,-0.978342723694034,0.136383005091048,14.5412069495248,0.000137573760435921,0.00540774029315039
chr14_96363302_96363552,-0.979371375976749,0.0891895515943097,14.5375884588163,0.0001378380266393,0.00540774029315039
chr17_7404044_7404314,-0.950287244800762,0.476890792664779,14.5374188383126,0.000137850426925848,0.00540774029315039
chr5_172006640_172007051,-0.950353017156027,1.47444686579672,14.496864536326,0.000140847666965523,0.00540774029315039
chr19_6424753_6425261,-0.945316192031442,2.1197578273597,14.4955353748749,0.00014094700403944,0.00540774029315039
chr14_77321222_77321496,-0.953709988380054,0.869687015265424,14.4794372486135,0.000142155740497387,0.00540774029315039
chrX_48897765_48897951,-0.988424757770395,-0.0323474933178886,14.4627177164104,0.000143422187831683,0.00540774029315039
chr5_180292037_180292232,-0.983162020139983,-0.0795100206336808,14.4605204481995,0.000143589465896567,0.00540774029315039
chrX_118495528_118495731,-0.989539954701706,-0.200419059667319,14.4595528933829,0.000143663188151366,0.00540774029315039
chr1_44029991_44030468,-0.948279986358534,1.5959659889957,14.4579409463644,0.000143786094136743,0.00540774029315039
chr2_222656052_222656139,-1.00025349286235,-0.390913728648476,14.4534220441979,0.00014413121125959,0.00540774029315039
chr1_227563441_227563551,-0.982267241402889,-0.074643298359263,14.4439419746759,0.000144857935140356,0.00540774029315039
chr14_90383194_90383482,-0.950657677942732,0.839610411869663,14.4402338360304,0.000145143196829344,0.00540774029315039
chr5_132490786_132491105,-0.952411946045097,1.08482829790257,14.4321116084205,0.000145770006084368,0.00540774029315039
chr16_589763_590206,-0.94618623714303,1.5189696976023,14.4134476242191,0.000147220693300952,0.00540774029315039
chr20_20712712_20712960,-0.967796581832845,0.19824550551797,14.4053058096186,0.000147858074629657,0.00540774029315039
chr5_140346719_140346882,-0.976419905511366,0.0168265445511687,14.4011127539283,0.000148187411031116,0.00540774029315039
chr1_61725086_61725179,-0.989767073834064,-0.0945674261736692,14.3945862724389,0.000148701492773695,0.00540774029315039
chr16_84618051_84618313,-0.944062383101732,0.847274229650434,14.3893232649214,0.000149117360294042,0.00540774029315039
chr13_99606593_99606817,-0.98913510442935,-0.279751698040553,14.3888264183064,0.000149156680119021,0.00540774029315039
chr19_49590033_49590395,-0.947911655704327,1.13536278460396,14.3863279247583,0.000149354566126294,0.00540774029315039
chr7_1459377_1459927,-0.934677982713376,2.30584288149787,14.3813034649868,0.000149753314849872,0.00540774029315039
chr10_5813377_5813667,-0.947019306334358,1.07631092985187,14.3746717082348,0.000150281262985699,0.00540774029315039
chr14_36320662_36320754,-1.08993283158417,-1.14897089429462,14.3724419401799,0.000150459193533426,0.00540774029315039
chr17_81666568_81666767,-0.951111437676354,0.371833195182763,14.3603164450032,0.000151430501578893,0.00540774029315039
chr1_37808384_37808606,-0.980966242365511,0.00318035575938562,14.3548215559914,0.000151872744355848,0.00540774029315039
chr11_68460549_68460816,-0.942561783144231,0.825544614819618,14.3499838726645,0.000152263170064531,0.00540774029315039
chr3_114056533_114056727,-0.950847098101608,0.359136170102707,14.3432223141356,0.0001528105566166,0.00540774029315039
chr2_131093003_131093587,-0.950211005330023,1.28103694640435,14.3362193057472,0.000153379579271562,0.00540774029315039
chrX_49043347_49043928,-0.944997941102445,1.58100186503516,14.3361755529727,0.00015338314106028,0.00540774029315039
chr7_5045694_5046007,-0.955606560346029,0.283182134496419,14.3153544473284,0.000155087615197905,0.00540774029315039
chr16_53703774_53704160,-0.947482804037628,1.5861715686486,14.3122033424708,0.000155347230271173,0.00540774029315039
chr8_94949328_94949592,-0.967608516308737,0.114378198714145,14.308762364921,0.000155631227508997,0.00540774029315039
chr17_81911371_81911726,-0.940822837493964,0.763121875243088,14.3061097815151,0.000155850512375002,0.00540774029315039
